通用码,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
CJ1212033435,0,45,75,18,10,40,18,99,70,0,40,70,20,20,0,20,20,0,40,70,50,60,40,100,30,80,40,15,20,0,0,30,78,77,10,0,10,20,60,75,5,0,30,20,70,20,75,0,35,0,10,45,0,35,10,15
CJ1212033462,0,0,0,50,0,0,50,50,0,0,0,99,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,30,0,0,0,0,0,0,0,0,0,0,70,100,50,70,0,0,170,0,0,0,0,0,0,50,0,0,0,42
CJ1212033463,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,20,30,20,0,0,20,20,0,50,0,0,0,0,0,0,0,0,0,0,30,40,50,20,0,0,20,0,0,0,10,0,0,30,0,0,40,20
CJ1212033622,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
CJ1212033765,0,0,5,0,0,15,33,15,0,0,0,15,0,5,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,30,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0
CJ1212033786,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0,0,10,0,20,0,0,5,0,10,20
CJ1212033790,0,10,0,0,0,5,0,20,20,0,10,38,10,0,0,0,0,0,0,30,0,10,30,0,0,0,0,0,0,0,0,0,10,20,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
CJ1212033791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,40,10,5,45,30,0,0,0,30,0,20,5,15,10,0,6,0,5
CJ1212033792,0,45,5,28,0,15,65,30,53,60,25,20,65,18,0,0,0,0,0,71,20,42,50,20,8,10,20,55,50,0,0,50,30,35,25,0,30,0,28,30,20,88,31,0,5,10,30,10,50,10,45,32,0,15,23,5
CJ1212033793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,40,0,50,0,40,20,40,0,50,150,0,170,0,70,50,90,20,110,50,80,170,130,20,100,40,140,0,90,90,0,50,180,0,30,20,160,40
CJ1212033794,0,40,15,0,0,15,15,5,10,50,10,18,25,10,5,0,0,0,5,55,10,13,10,14,14,30,10,15,31,0,0,30,25,0,15,0,30,0,10,40,20,48,18,0,2,30,30,8,0,10,20,40,0,7,22,5
CJ1212033795,0,15,0,10,5,8,5,0,5,0,15,0,0,10,10,0,0,0,0,10,0,10,30,10,0,0,20,25,0,0,0,0,10,0,0,0,10,0,5,0,0,5,15,5,0,0,0,0,0,5,0,0,20,0,30,0
CJ1212033813,5,35,0,0,20,20,10,60,0,0,35,35,20,30,45,45,0,0,0,75,55,0,100,50,20,40,30,30,10,53,0,40,70,70,7,50,50,20,10,60,70,70,65,50,30,80,90,0,30,0,109,30,5,0,65,45
CJ1212033818,0,0,0,0,10,40,30,0,0,0,30,20,0,0,0,20,0,0,0,0,5,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,15,5,0,20,0,10,0,0,0,0,20,0,0
CJ1212033820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,50,0,0,0,50,0,22,28,0,0,0,20,1,0,20,0,5,0,0,0,0,0,0,0,30,0,24
CJ1212033827,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,5,17,0,20,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0
CJ1212033858,0,0,0,0,0,15,0,0,27,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,5,0,0,10,0,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,20,0,20,0,0,10,0,0,0,0,0
CJ1212033861,10,20,110,72,70,60,61,90,57,30,135,35,20,0,0,165,35,10,170,20,90,110,110,90,110,120,0,80,170,100,90,102,33,140,79,90,186,310,130,190,100,316,224,240,350,385,310,70,340,165,270,190,90,250,172,0
CJ1212033873,0,10,0,0,0,30,0,0,10,10,0,60,0,0,0,10,0,0,10,0,60,0,10,0,30,0,0,0,0,0,0,50,0,20,0,0,0,20,0,20,0,20,40,0,100,10,0,90,0,0,0,0,0,61,50,0
CJ1212033936,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,5,21,0,0,5,0,0,0,10,5,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
CJ1212033963,20,10,0,0,15,10,25,26,10,0,10,5,20,0,29,0,0,0,0,0,80,40,10,0,30,0,20,70,0,40,20,5,0,5,110,5,20,45,120,80,0,0,0,50,50,0,70,60,20,20,40,60,10,0,40,160
CJ1212033968,0,0,0,0,0,5,0,5,0,0,10,0,0,0,0,0,0,0,20,2,0,0,5,0,3,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,13,0,16,10,0,11,0,0,15,0,0,25,0,0
CJ1212033974,0,0,20,0,20,40,0,10,0,20,0,0,0,50,0,0,0,0,0,0,10,0,0,0,20,0,10,0,10,40,0,0,0,0,0,0,6,0,0,0,5,10,0,40,0,5,0,0,0,0,10,0,0,0,0,0
CJ1212033977,0,0,0,0,20,0,5,0,0,20,0,0,10,0,0,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,25,0,0,0,15,0,0,0,0,0,0,0,20,0
CJ1212034103,0,10,30,3,0,5,5,5,5,0,16,15,35,15,5,11,5,0,0,10,5,0,0,0,0,0,20,30,10,0,0,0,0,10,0,30,10,0,0,10,30,0,30,0,0,10,20,0,0,0,0,30,0,20,0,0
CJ1212034109,0,0,10,0,0,0,0,0,0,0,10,0,10,0,0,10,0,0,10,0,0,0,5,0,0,30,0,0,0,0,0,20,0,0,30,0,0,10,20,0,20,0,0,0,0,0,0,10,0,20,0,20,0,0,0,0
CJ1212034140,0,0,0,0,0,0,20,0,10,0,0,10,0,0,0,0,0,0,0,0,0,10,2,0,10,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
CJ1212034141,0,0,0,0,0,0,0,20,0,1,49,0,0,0,0,0,0,0,20,10,20,0,0,0,0,30,0,0,0,0,10,0,10,0,0,0,0,0,10,10,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
CJ1212034152,0,0,0,0,5,0,0,5,2,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,2,0,5,0,0,0,3,0,0,0,2,0,0,3,0,0,0,0,0
CJ1212034176,40,0,30,30,0,40,0,0,10,0,20,20,10,0,0,0,20,0,0,0,0,0,10,0,40,20,0,10,0,0,0,0,0,10,10,0,10,0,0,0,0,0,20,0,0,10,0,8,10,22,0,15,0,22,0,10
CJ1212034193,0,0,10,0,10,21,0,0,20,10,0,15,5,5,0,4,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,30,50,0,20,0,0
CJ1212034223,140,50,50,100,310,100,200,250,150,150,220,150,100,150,250,70,0,0,150,150,210,150,155,200,170,230,85,0,100,250,150,270,250,100,150,0,0,50,0,0,0,5,20,0,0,0,20,0,30,20,0,0,0,30,20,0
CJ1212034266,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,20,0,30,10,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0
CJ1212034275,0,310,265,88,245,405,200,365,105,70,250,600,240,120,150,195,171,0,80,80,250,165,209,180,130,185,260,130,50,150,0,190,50,140,80,50,360,200,75,0,230,230,230,220,50,120,170,130,110,70,100,290,0,20,80,0
CJ1212034276,10,15,20,7,20,6,20,5,40,20,20,20,30,10,20,30,10,0,10,0,50,20,30,0,0,20,50,70,0,0,0,20,0,0,30,30,0,0,0,110,20,0,90,0,110,22,10,20,0,10,0,60,0,20,20,0
CJ1212034277,0,90,20,10,60,25,5,60,20,70,50,20,115,10,0,10,20,0,60,0,70,0,60,0,0,60,90,120,0,0,0,50,10,40,20,50,90,50,0,10,70,150,20,50,80,110,50,30,100,0,50,60,0,50,50,0
CJ1212034278,0,0,20,0,0,0,0,0,0,0,10,20,0,0,0,10,10,0,0,0,10,20,0,0,0,0,0,0,0,10,20,30,0,0,0,30,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
CJ1212034279,0,90,70,40,70,90,10,0,190,70,140,120,220,40,30,90,20,0,90,70,100,100,205,0,70,150,80,170,30,150,50,160,80,130,50,50,240,130,70,97,80,200,200,130,100,140,120,110,160,10,30,200,0,0,50,0
CJ1212034282,0,30,0,0,0,0,0,0,0,0,0,15,0,20,0,0,0,0,20,0,15,30,0,0,0,0,30,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,20,76,0,0,0,0,0,0,0,0,0
CJ1212034284,0,0,15,0,5,5,5,0,0,5,0,15,10,0,5,0,5,0,10,0,10,0,10,0,10,0,60,0,0,10,0,50,10,30,30,30,0,0,0,10,10,0,40,10,0,10,0,10,0,0,0,25,0,0,0,0
CJ1212034302,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,20,0,0,0,0,0,0,0,0,40,0,10,25,0,0,10,15,5,10,10,15,0,0,0,14,20,10,55,10,0,0,10,10
CJ1212034303,20,590,355,383,224,451,420,537,480,325,420,400,490,178,620,230,60,0,170,620,380,440,420,380,110,310,340,360,160,134,130,290,350,235,125,80,176,180,260,415,190,445,200,174,50,200,320,215,385,120,110,280,70,440,160,0
CJ1212034328,60,30,0,0,70,0,50,0,30,0,10,20,0,0,30,0,20,0,10,0,10,10,20,0,30,0,10,10,10,40,20,20,0,10,0,40,10,40,20,30,20,60,0,0,20,20,0,12,22,10,0,30,0,10,12,10
CJ1212034348,0,20,0,0,0,0,0,30,5,5,0,0,25,0,0,0,0,0,0,0,0,0,0,10,0,10,5,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,9,0,0
CJ1212034443,0,15,0,0,0,0,10,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
CJ1212034464,10,0,0,0,20,0,0,2,0,0,0,0,0,0,0,10,0,0,0,10,0,0,5,0,10,0,5,0,0,20,10,0,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0
CJ1212034485,0,0,0,1,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,1,0,0,0,4,0,0,5,5,0,5,0,5,5,5,5,5,10,0,10,0,0,0,10,0,0,0,0
CJ1212034672,0,0,10,2,5,0,0,10,0,3,0,10,0,5,0,0,0,0,0,3,0,0,0,20,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0
CJ1212034674,0,0,10,0,10,0,0,0,0,0,0,0,10,0,10,5,0,0,10,0,0,0,10,10,3,2,0,0,0,10,0,20,0,0,0,20,0,0,0,10,0,20,0,0,20,0,20,0,20,0,5,0,0,0,20,5
CJ1212034703,5,5,15,1,0,7,25,0,0,30,2,5,0,0,10,0,5,0,0,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,3,0,0,0,10,22,4,2,0,1,1,0,2,8,0,5,0,0
CJ1212034709,0,10,5,3,10,10,0,10,0,3,3,0,0,3,0,0,0,0,2,3,0,10,0,0,0,0,0,0,0,10,3,0,20,0,0,0,0,2,5,0,0,10,0,5,2,10,20,0,10,0,7,0,5,5,10,0
CJ1212034718,0,0,0,0,20,0,5,5,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,10,20,0,0,0,0,0,0,5,0,1
CJ1212034772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,40,0,0,10,20,0,30,0,0,20,10,30,0,0,20,15,0,10,0,10,0,0,0,0,15,20,0,0,0,30,0,10,30,0
CJ1212034797,0,0,0,0,0,0,5,3,0,6,0,0,10,20,0,0,2,0,0,14,20,0,2,0,0,13,0,0,0,5,0,0,0,5,5,0,0,10,0,0,0,0,5,10,0,0,20,0,0,0,0,0,0,0,15,1
CJ1212034804,0,0,0,0,0,0,0,0,32,20,50,80,50,0,0,60,20,0,0,50,0,50,20,20,0,0,40,150,100,150,0,50,108,50,80,0,50,0,0,50,0,15,80,55,20,0,0,50,0,20,0,10,10,0,50,50
CJ1212060185,0,10,12,10,5,0,6,12,10,3,0,0,2,6,0,2,5,0,3,0,2,0,5,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,12,5,0,0,0,0,0,3,0,0,0,15,0,0,0
CJ1212060288,0,20,0,15,5,15,0,25,0,5,0,10,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
CJ1212060318,0,0,0,0,0,0,3,0,0,0,1,2,4,0,3,2,0,0,3,0,2,0,0,3,1,1,1,0,3,0,0,3,0,0,0,0,3,0,0,3,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
CJ2070550057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,50,75,0,50,0,0,50,0,25,75,0,50,50,0,100,75,50,50,50,85,105,43,0,50,65,0
CJ2070550064,0,50,100,50,50,50,50,50,50,100,47,100,0,100,0,50,80,0,0,150,0,100,50,50,50,50,0,50,100,100,50,100,48,50,100,50,50,150,50,99,150,50,150,100,249,50,150,50,150,100,150,50,50,50,100,50
CJ2070550069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,100,0,0,100,0,50,50,0,0,50,0,50,25,25,25,50,0,25
CJ2070550077,0,0,0,25,25,0,0,24,0,0,50,0,0,25,0,0,0,0,0,0,25,0,25,25,0,30,0,0,0,50,0,0,0,0,0,0,50,0,50,0,0,25,25,0,50,0,0,0,25,25,0,50,0,0,0,0
CJ2121020027,0,200,0,0,0,200,0,0,0,200,0,0,200,0,400,0,0,0,0,0,0,0,200,0,0,0,200,0,200,0,0,0,200,0,0,100,200,0,400,0,0,500,0,1000,0,500,400,400,0,500,0,500,0,500,300,0
CJ2121020032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,200,0,0,200,500,0,300,200,0,200,800,0,0,0,300,0,500,0,500,0,246,200,0,300,700,0,0,300,0,480,0,500,300,0,500,0
CJ2121040300,8000,0,0,0,5000,2000,2000,4000,2000,2000,4800,2000,2000,3200,2000,4000,0,0,0,3000,3000,0,3000,3000,5000,5000,3000,6500,0,500,0,3000,3000,3000,2000,1000,4000,2000,4000,4000,4300,3000,5000,3000,3000,3000,3000,0,4000,3000,2000,3000,2300,4700,3000,0
CJ2121040457,0,0,0,0,0,0,1200,1100,700,200,1100,1500,1000,200,300,1200,500,0,0,0,200,1000,1100,1000,900,1400,400,0,400,1500,1400,1600,700,1400,0,300,1200,1000,1500,1100,1400,500,0,2000,1400,800,800,400,1000,800,1200,300,600,1000,1900,800
CJ2121041464,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,100,0,0,700,0,0,0,0,500,0,500,0,0,0,500,0,0,0,0,300,0,200,0,500,0,500,500,500,0,400,500,0,500,500,1000,0,1000,0,500,500,0
CJ2121041586,0,0,0,100,0,100,0,0,0,0,200,0,0,0,200,0,0,0,0,0,0,200,0,0,0,200,0,100,0,100,0,0,0,0,0,100,0,100,0,200,0,200,0,300,0,0,0,300,0,0,200,200,0,200,0,0
CJ2121050051,0,30,0,0,30,40,0,0,30,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,30,40,30,50,0,0,0,0,60,0,0
CJ2121050251,0,30,0,30,0,30,0,30,0,0,30,0,30,0,30,30,0,0,0,0,30,0,30,0,0,10,30,0,30,0,0,0,0,30,0,0,0,30,0,0,0,0,29,0,0,30,0,0,30,0,0,30,0,0,30,0
CJ2121050358,0,0,0,0,0,60,60,0,0,30,0,0,0,30,0,0,30,0,0,0,30,0,0,30,0,0,0,30,0,0,0,60,0,0,0,0,0,0,30,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0
CJ2121050359,0,0,0,0,100,150,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,60,0,0,0,50,50,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,50,60,0,0,50,80,0
CJ2121050500,0,0,30,30,0,0,0,0,60,0,0,0,0,0,30,0,0,0,0,30,0,30,0,0,60,0,0,60,0,60,30,60,90,0,0,0,50,100,0,0,50,110,0,50,120,0,50,0,50,110,0,0,50,0,90,0
CJ2121050514,0,100,0,50,87,0,0,100,0,100,0,80,0,0,50,80,0,0,0,100,0,0,70,0,30,0,0,50,100,0,50,0,0,130,0,0,100,0,0,110,60,0,0,100,0,120,50,50,0,0,100,0,0,0,80,0
CJ2121050565,200,200,400,200,500,400,350,749,600,400,700,700,400,699,700,300,450,0,500,650,399,550,600,650,300,600,500,700,0,700,600,600,500,500,499,700,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0
CJ2121050605,0,0,50,0,100,50,100,0,0,50,100,100,50,50,100,0,0,0,100,0,0,30,100,100,30,50,100,0,0,100,50,0,0,100,150,100,0,100,100,100,100,0,0,100,100,60,80,0,50,50,100,30,50,100,100,0
CJ2121050621,30,0,0,0,0,0,80,0,0,58,0,0,0,0,30,0,0,0,30,0,30,0,0,30,30,0,0,0,30,0,0,30,0,0,0,30,0,0,0,30,0,30,0,60,0,0,0,0,0,0,0,0,0,0,0,0
CJ2121050630,0,0,30,0,0,0,0,30,0,0,30,0,40,0,0,0,0,0,30,0,30,30,30,30,30,30,0,60,0,100,0,50,50,50,0,50,0,80,0,50,50,80,30,90,0,30,60,0,0,50,50,0,100,30,60,0
CJ2121050631,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,0,30,0,0,30,0,0,60,0,60,0,0,0,0,0,0,30,0
CJ2121050635,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,50,0,0,50,0,50,0,50,0,50,0,0,0,100,0,0,0,0,100,0,0,100,0,0,100,0,100,0,30,100,0,50,50,100,0,0,0,0,100,0
CJ2121050642,0,0,0,30,0,0,30,0,0,0,30,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0,0,30,0,0,30,0,0,0,30,0,0,0,30,0,0,0,0,30,0
CJ2121050645,31,0,0,30,0,0,30,0,30,30,0,0,0,0,60,0,60,0,0,50,0,0,50,180,0,100,100,0,100,100,100,0,100,0,100,0,100,150,0,100,100,100,0,100,100,0,0,50,50,40,150,0,50,100,0,0
CJ2121050654,100,0,150,0,100,100,100,0,50,150,0,100,100,0,100,0,209,0,50,130,0,80,100,50,150,180,0,100,200,100,150,150,150,100,150,100,100,100,50,150,150,150,100,50,89,11,100,50,50,100,119,50,50,150,50,0
CJ2121050678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,30,0,0,0,0,60,0,30,0,30,0,0,30,0,0,0,30,30,0,0,0,59,0,0,0,60,30,0,0,60,0,30,0,0
CJ2121050685,100,200,150,300,250,250,200,450,400,150,300,200,200,300,480,200,100,0,900,300,400,550,250,350,400,550,300,400,600,800,200,300,600,800,899,500,600,1400,700,500,1200,1100,1100,600,700,400,400,600,450,400,600,580,350,481,1500,350
CJ2121050705,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,60,0,30,0,0,0,60,0,0,0,30,0,0,60,0,0,0,0,0,30,0,0,0,0,30,0,0,60,0,0
CJ2121050720,0,80,0,0,0,0,30,30,30,0,60,0,0,30,30,0,0,0,50,0,50,0,0,50,0,80,0,0,0,0,30,0,30,0,30,0,0,30,30,60,0,0,0,50,0,0,59,30,0,60,0,0,0,80,0,0
CJ2121060387,0,0,50,0,100,0,110,0,100,0,50,80,0,100,100,50,0,0,100,0,50,0,50,50,90,60,50,110,50,200,100,100,100,0,50,100,90,0,110,100,110,0,100,100,0,20,0,0,50,0,0,0,0,50,80,0
CJ2121060433,0,30,0,0,0,0,0,30,0,0,30,0,0,0,30,0,30,0,0,0,0,0,0,0,0,30,30,30,0,30,30,30,30,0,30,0,0,0,0,60,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
CJ2121060465,0,30,0,0,0,30,30,0,0,30,30,0,0,30,0,30,0,0,0,0,0,0,60,0,0,30,30,0,58,0,60,0,60,30,0,50,0,0,0,80,0,0,0,80,0,0,90,0,0,0,0,0,0,0,0,0
CJ2121080021,2000,0,0,0,1500,2000,0,0,1000,0,1000,1000,1000,1000,500,2000,0,0,0,0,1500,500,0,1300,1000,500,2000,0,1000,0,0,1000,0,0,500,0,1500,0,1000,0,0,1000,0,1000,0,500,0,500,300,500,1000,0,0,700,0,1000
CJ2121080094,0,500,0,0,400,300,150,450,450,200,300,550,200,0,0,650,200,0,350,500,300,150,550,300,600,350,150,400,200,800,450,550,450,600,750,0,550,250,400,200,800,500,0,0,0,400,100,300,0,250,350,350,150,500,600,250
CJ2121080680,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,100,0,200,0,0,0,100,100,100,100,0,200,0,200,0,200,0
CJ2121080953,0,600,1000,900,800,2500,0,0,0,1000,1000,1000,0,1000,0,1000,0,0,0,1000,0,1000,500,1500,1000,1500,2000,0,1000,1000,0,0,0,500,500,1000,1000,0,1000,0,1500,0,500,500,1000,0,1000,0,0,1000,1000,0,1500,0,1000,1000
CJ2121081227,0,0,0,0,0,0,0,0,100,0,200,0,0,0,200,0,0,0,0,0,0,0,100,0,100,0,0,200,0,200,0,0,0,0,0,100,100,0,200,0,100,300,0,0,400,200,0,300,0,300,0,400,0,0,200,0
CJ2121090013,0,1000,0,0,1000,1000,0,0,500,0,500,1000,0,500,500,1000,0,0,0,0,500,0,500,500,1000,0,500,0,500,500,0,1500,0,0,0,0,1000,0,1000,0,0,0,500,1000,0,0,0,500,300,500,500,0,700,0,500,0
CJ2121090050,0,500,0,0,400,300,200,450,400,200,250,550,500,100,0,400,200,0,150,400,550,300,200,300,500,350,200,450,0,650,350,0,850,500,750,0,400,250,650,100,850,150,0,100,450,450,100,300,0,500,200,300,200,500,500,300
CJ2121090635,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,100,100,100,200,0,200,0,200,0
CJ2121090901,0,600,1000,900,800,2500,0,0,1000,1500,0,1000,0,1000,100,500,0,0,0,1000,0,1000,500,1500,1000,500,2000,500,1500,0,0,0,0,500,500,0,1500,0,1000,0,1500,0,500,500,1000,0,0,1000,0,0,1000,1000,0,500,600,0
CJ2121091171,0,0,0,0,0,0,0,0,100,0,0,200,0,0,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,200,0,0,200,0,0,0,100,100,0,200,0,200,0,300,200,200,0,200,0,300,0,200,200,0,200,0
CJ2122140016,0,1100,0,1000,0,800,700,500,600,300,800,1400,400,900,900,400,500,0,700,1100,700,700,900,900,500,1600,100,1100,1500,200,1500,800,700,600,1800,0,1100,600,800,200,1600,300,300,800,1000,0,700,400,200,500,500,0,200,200,1100,700
CJ2222120092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,81,1,0,0,0,0,0,0,1,0,0,0,50,0,0,40,0,30,20,50,27,0
CJ2222120130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,30,117,0,420,50,0,15,15,0,0,0,0,0,0,30,80,120,20,60,30,100
CJ2222120135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,126,0,0,10,1,39,0,0,20,31,52,50,20,20,20,0,1,0,0,30,6,0,0,0,0,0,0,0,0,33,10,0,15,0,0,32
CJ2222120138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,0,0,0,1,5,0,0,0,30,0,0,30,0,30,0,30,0,22,0,0,0,0
CJ2222120174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,23,43,0,0,0,39,40,21,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,60,40,0,0,0,0,0
CJ2222120177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,20,15,32,0,0,13,0,0,0,0,10,20,0,0,20,0,20,0,60,0,0,0,0,0,0,10,20,0,0
CJ2222120204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,0,0,5,1,30,20,5,20,20,5,20,0
CJ2222130377,0,0,420,560,140,280,700,420,560,420,840,1190,630,0,630,700,420,0,770,560,0,1120,1050,630,1118,282,0,490,1120,1260,1190,980,770,1100,1540,280,730,1120,1190,490,1120,340,0,312,910,770,280,700,350,700,630,458,280,560,1260,280
CJ2222130415,0,0,0,0,0,0,49,50,50,0,0,50,0,50,0,0,100,0,0,0,0,50,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
CJ2222130416,500,300,300,300,300,250,200,100,350,450,100,50,0,0,50,0,0,0,50,0,0,299,50,100,0,350,350,400,400,0,100,100,50,0,0,50,100,0,50,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
CJ2222130522,49,0,50,0,50,0,0,0,0,50,0,0,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,50,0,50,50,0,50,0,50,50,0,100,50,50,50,0,0,100,0,100
CJ2222130718,0,0,0,0,150,0,0,0,0,100,0,0,0,100,0,50,50,0,0,0,0,0,0,50,0,0,0,0,50,50,0,50,0,0,50,0,0,0,50,0,0,50,50,0,0,50,0,0,50,0,0,0,0,50,0,0
CJ2222130724,49,0,0,0,0,0,50,0,0,50,0,0,100,0,0,0,0,0,0,0,0,0,50,0,0,0,0,49,0,0,0,50,0,0,0,0,0,0,0,50,0,50,0,50,0,50,0,50,0,50,0,50,50,0,0,0
